State,County,TotalVotes,Men,TotalPop,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingPop,total_votes_by_state,non_voters
Texas,King County,159,150,289,139,26.6,73.4,0,0,0,0,184,11320505,25
Texas,Kinney County,1603,2234,3631,1397,61.8,38.1,0.1,0,0,0,2567,11320505,964
Texas,Kleberg County,10944,16290,31540,15250,72.3,21,3.5,0.1,2,0,22956,11320505,12012
Texas,Knox County,1456,1879,3753,1874,33.4,59.4,6,0.1,0.2,0,2516,11320505,1060
Texas,Lamar County,21418,23876,49401,25525,7.5,75,12.3,0.3,0.9,0.3,36668,11320505,15250
Texas,Lamb County,4408,6832,13368,6536,55,39.8,3.6,0.3,0.5,0,8783,11320505,4375
Texas,Lampasas County,10399,10144,20473,10329,19.2,72.9,3,0.4,1.1,1,15176,11320505,4777
Texas,La Salle County,2406,4347,7418,3071,79.9,17.6,1.2,0,0.1,0,5387,11320505,2981
Texas,Lavaca County,10197,9596,19859,10263,18.1,74.3,6.6,0,0.4,0,14374,11320505,4177
Texas,Lee County,8086,8476,16850,8374,23.2,63.7,11,0,0.9,0,12040,11320505,3954
Texas,Leon County,8674,8485,16966,8481,14.2,76.5,7.2,0.6,0.7,0.2,12404,11320505,3730
Texas,Liberty County,29334,39491,79884,40393,21.9,65.8,10,0.3,0.6,0,55185,11320505,25851
Texas,Limestone County,9095,12071,23480,11409,21.3,59.2,17.6,0.3,0.7,0,16469,11320505,7374
Texas,Lipscomb County,1353,1880,3495,1615,29.9,66,0.4,0.7,0.7,0,2216,11320505,863
Texas,Live Oak County,5054,6548,12043,5495,38.8,57.6,2.4,0,0.6,0,8921,11320505,3867
Texas,Llano County,12660,9848,20195,10347,9.8,87.1,0.7,0.1,0.4,0,16826,11320505,4166
Texas,Loving County,66,39,74,35,16.2,74.3,0,5.4,0,0,59,11320505,-7
Texas,Lubbock County,120771,147080,298042,150962,34.5,54.5,6.9,0.4,2.1,0.1,216218,11320505,95447
Texas,Lynn County,2293,2957,5785,2828,47.2,49.3,1.3,0.5,0.3,0,4001,11320505,1708
Texas,McCulloch County,3436,4171,8145,3974,31.6,62.2,2,0,0,0,6009,11320505,2573
Texas,McLennan County,97771,119894,245720,125826,25.6,56.7,14.2,0.2,1.5,0,170837,11320505,73066
Texas,McMullen County,516,321,600,279,50.5,48.7,0,0.8,0,0,406,11320505,-110
Texas,Madison County,5297,8649,13979,5330,22.4,55.8,17.4,0.1,1.1,0.2,10426,11320505,5129
Texas,Marion County,4864,5025,10140,5115,3.9,70.9,23.7,0.3,0,0.2,8169,11320505,3305
Texas,Martin County,2160,2856,5547,2691,45.1,53.7,0.6,0.5,0,0.1,3585,11320505,1425
Texas,Mason County,2553,2200,4122,1922,24.3,71.9,0,0.3,2.5,0,2992,11320505,439
Texas,Matagorda County,14053,18249,36744,18495,41.4,44.9,10.2,0.4,2,0.1,24931,11320505,10878
Texas,Maverick County,15346,28522,57471,28949,95.3,2.6,0.2,1.2,0.4,0.1,27831,11320505,12485
Texas,Medina County,22644,25073,48548,23475,51.3,44.5,2.3,0.3,0.6,0,35763,11320505,13119
Texas,Menard County,1028,1159,2123,964,37.3,59,0.6,0.6,0,0,1650,11320505,622
Texas,Midland County,58856,80338,159883,79545,43.2,47.3,5.9,0.4,1.8,0,103212,11320505,44356
Texas,Milam County,10576,12194,24479,12285,25.8,62.9,8.4,0.1,0.5,0,17688,11320505,7112
Texas,Mills County,2505,2275,4887,2612,18.3,81.3,0.2,0,0.1,0,3549,11320505,1044
Texas,Mitchell County,2579,5417,8774,3357,39.3,48.7,10.3,0.3,0.4,0,6669,11320505,4090
Texas,Montague County,9814,9512,19406,9894,10.7,86.3,0.2,0.3,0.1,0,14259,11320505,4445
Texas,Montgomery County,271451,265034,535187,270153,23,67.9,4.5,0.1,2.8,0.1,352796,11320505,81345
Texas,Moore County,5508,11466,22016,10550,54.1,33.7,3.2,0.3,7.9,0,11352,11320505,5844
Texas,Morris County,5587,6022,12530,6508,9.2,65.1,23.6,0.4,0.1,0.1,9333,11320505,3746
Texas,Motley County,652,575,1114,539,16.3,76.5,3.5,0,0,0,846,11320505,194
Texas,Nacogdoches County,26763,31297,65411,34114,18.9,59.9,17.2,0.3,1.6,0,46030,11320505,19267
Texas,Navarro County,19121,23726,48239,24513,26.2,57.3,13.1,0.3,0.6,1,31446,11320505,12325
Texas,Newton County,6094,7436,14187,6751,3.5,73.6,21.3,0.2,0.1,0,11144,11320505,5050
Texas,Nolan County,5356,7629,14990,7361,36.4,57,4.9,0.4,0.3,0,10812,11320505,5456
Texas,Nueces County,127314,176836,358484,181648,63,30.3,3.6,0.2,1.9,0.1,252113,11320505,124799
Texas,Ochiltree County,3156,5353,10484,5131,53,44.5,0.2,0.7,0.2,0,5698,11320505,2542
Texas,Oldham County,1009,1208,2083,875,15.5,75.8,5.6,0,0.1,0,1289,11320505,280
Texas,Orange County,35994,41505,83909,42404,7.1,81.4,8.3,0.3,1.1,0,61569,11320505,25575
Texas,Palo Pinto County,12485,13904,28109,14205,19.7,75.4,2.4,0.6,0.6,0.1,20418,11320505,7933
Texas,Panola County,11451,11635,23574,11939,8.6,73.4,16.3,0.1,0.6,0,17245,11320505,5794
Texas,Parker County,76128,62545,125963,63418,11.5,84.4,1.3,0.5,0.5,0,91539,11320505,15411
Texas,Parmer County,2650,5065,9871,4806,62.4,35.1,1.6,0.1,0.2,0,5688,11320505,3038
Texas,Pecos County,4668,9058,15804,6746,68.5,25.9,4.1,0.6,0.4,0.1,10542,11320505,5874
Texas,Polk County,24181,25288,46974,21686,14.8,70.9,10.4,1.5,0.6,0.1,35008,11320505,10827
Texas,Potter County,33321,62467,121230,58763,37.6,45.2,9.3,0.3,5.2,0.1,75898,11320505,42577
Texas,Presidio County,2217,3558,7191,3633,81.4,13.6,0,0,5,0,3408,11320505,1191
Texas,Rains County,6053,5722,11246,5524,8.7,85.8,1.5,1,0.1,0,8630,11320505,2577
Texas,Randall County,64674,64149,130552,66403,20.2,73.4,2.8,0.4,1.5,0.1,95349,11320505,30675
Texas,Reagan County,1124,1986,3735,1749,70.1,28.9,0.7,0,0,0,2166,11320505,1042
Texas,Real County,1982,1553,3358,1805,19.8,80,0.2,0,0,0,2579,11320505,597
Texas,Red River County,5806,5803,12353,6550,7.3,73.1,17.6,0.2,0,0,9753,11320505,3947
Texas,Reeves County,3687,8938,14791,5853,75,18.2,4.5,0.4,1.1,0,8930,11320505,5243
Texas,Refugio County,3366,3617,7293,3676,49.7,42.3,5,0.1,0.1,0,5487,11320505,2121
Texas,Roberts County,550,404,889,485,7.4,90.6,0,0,0.4,0,625,11320505,75
Texas,Robertson County,8099,8291,16727,8436,20.2,57.9,19.7,0.2,0.3,0.1,11889,11320505,3790
Texas,Rockwall County,57704,44463,90414,45951,17.1,72.3,6,0.2,2.4,0,61266,11320505,3562
Texas,Runnels County,4409,5050,10266,5216,33.8,62.3,1.3,0.4,1.1,0,7659,11320505,3250
Texas,Rusk County,21368,27810,53026,25216,16.1,64.7,17,0.2,0.5,0,38227,11320505,16859
Texas,Sabine County,5487,5232,10429,5197,4,86.1,7.6,0,0.1,0,8477,11320505,2990
Texas,San Augustine County,4002,4154,8403,4249,6.9,68.8,20.8,1.5,0,0,6517,11320505,2515
Texas,San Jacinto County,12638,13563,27436,13873,12.5,74.9,10.7,0.5,0,0,20605,11320505,7967
Texas,San Patricio County,25888,33592,66867,33275,56.8,39.4,1.5,0.2,1,0,46088,11320505,20200
Texas,San Saba County,2602,2949,5851,2902,29.7,65.3,2.8,0,0,0,4169,11320505,1567
Texas,Schleicher County,1159,1572,3122,1550,51.8,47.7,0.3,0,0.1,0,1961,11320505,802
Texas,Scurry County,5869,9446,17346,7900,39.7,53.6,4.5,0.1,0.2,0,12385,11320505,6516
Texas,Shackelford County,1628,1677,3348,1671,11.7,85.6,0.2,0.3,0.2,0,2505,11320505,877
Texas,Shelby County,10084,12740,25689,12949,17.8,62.1,18.8,0.2,0.5,0.1,17069,11320505,6985
Texas,Sherman County,991,1590,3067,1477,43.3,55.8,0.3,0.2,0,0,1967,11320505,976
Texas,Smith County,100075,107355,222277,114922,19,60.3,17.4,0.3,1.6,0.1,155626,11320505,55551
Texas,Somervell County,4947,4155,8650,4495,19.1,78.7,0.6,0.3,0,0.6,6383,11320505,1436
Texas,Starr County,17525,30815,63420,32605,99.2,0.6,0,0,0.1,0,29308,11320505,11783
Texas,Stephens County,3800,4826,9365,4539,23.2,72.1,2.2,0.6,0.5,0,6896,11320505,3096
Texas,Sterling County,639,608,1139,531,40.8,57.4,0.3,0,0,0,757,11320505,118
Texas,Stonewall County,736,555,1084,529,22.7,72.6,3.5,0,0,0,823,11320505,87
Texas,Sutton County,1557,2127,3894,1767,59.4,39.2,0.1,0,0,1,2658,11320505,1101
Texas,Swisher County,2355,3955,7541,3586,43.1,47.5,5.7,0.5,0.2,0.1,5179,11320505,2824
Texas,Tarrant County,834697,971142,1983675,1012533,28.2,48.3,15.6,0.3,5.1,0.2,1270469,11320505,435772
Texas,Taylor County,55112,66258,135371,69113,23.8,64.5,7.4,0.5,1.9,0.1,98253,11320505,43141
Texas,Terrell County,458,357,721,364,56.3,33.1,3.2,0.7,0,0,546,11320505,88
Texas,Terry County,3612,6753,12755,6002,53.8,40.8,4.6,0.2,0,0,8567,11320505,4955
Texas,Throckmorton County,899,705,1541,836,15.8,82.5,0.1,0,0.3,0,1218,11320505,319
Texas,Titus County,10539,16055,32664,16609,42.1,46.3,9.1,0.2,0.8,0,18900,11320505,8361
Texas,Tom Green County,45210,57848,116906,59058,38.8,54.3,4,0.2,1.1,0,85961,11320505,40751
Texas,Travis County,610349,593319,1176584,583265,33.9,49.3,7.9,0.2,6.3,0,783460,11320505,173111
Texas,Trinity County,6938,6959,14481,7522,9.3,79.1,9.5,0.3,0.4,0,11188,11320505,4250
Texas,Tyler County,9660,11726,21456,9730,7.3,79.6,10.8,0.1,0.3,0,17064,11320505,7404
Texas,Upshur County,18887,20035,40506,20471,8.1,80.7,8.9,0.7,0.2,0,29790,11320505,10903
Texas,Upton County,1368,1747,3575,1828,49.7,43,6.7,0.1,0.3,0,2290,11320505,922
Texas,Uvalde County,10226,13188,27015,13827,70.9,27.1,0.1,0.4,1,0,17424,11320505,7198
Texas,Val Verde County,15272,24836,48976,24140,81.4,15.9,1.1,0.1,0.5,0.1,28860,11320505,13588
Texas,Van Zandt County,25994,26307,53607,27300,10.3,84.3,2.6,0.5,0.5,0.1,39666,11320505,13672
Texas,Victoria County,34188,44790,91518,46728,46,45.4,5.8,0.1,1.1,0,64245,11320505,30057
Texas,Walker County,23612,41435,70818,29383,17.8,56.9,22.9,0.3,1.2,0,56277,11320505,32665
Texas,Waller County,22734,24209,48443,24234,29.4,43,24.9,0.1,0.7,0,32066,11320505,9332
Texas,Ward County,4060,5790,11498,5708,52.2,41.4,4.8,0.6,0.3,0,7730,11320505,3670
Texas,Washington County,17418,17199,34667,17468,15.5,64.5,17,0.3,1.8,0.1,25423,11320505,8005
Texas,Webb County,68397,131657,269624,137967,95.5,3.5,0.3,0.1,0.5,0,130541,11320505,62144
Texas,Wharton County,16761,20355,41430,21075,40.3,45.3,13.8,0.1,0.1,0,27899,11320505,11138
Texas,Wheeler County,2337,2871,5599,2728,26.5,68.3,2.7,0.1,0.1,0.2,3807,11320505,1470
Texas,Wichita County,46030,68339,131778,63439,18.5,66.1,9.9,0.6,2,0,96973,11320505,50943
Texas,Wilbarger County,4524,6415,12972,6557,28.6,59.4,8,0.7,0.9,0,9694,11320505,5170
Texas,Willacy County,5549,11821,21839,10018,88,11.1,0.7,0,0.1,0,14146,11320505,8597
Texas,Williamson County,289312,250106,508313,258207,24.1,60.9,6,0.2,6,0.1,342928,11320505,53616
Texas,Wilson County,25013,23703,47205,23502,39.2,57.7,1.3,0.2,0.3,0.1,34562,11320505,9549
Texas,Winkler County,2126,3968,7777,3809,59.4,36.9,2.3,0.9,0,0,4689,11320505,2563
Texas,Wise County,32362,31766,63247,31481,18.8,77.5,1.2,0.4,0.5,0.2,44333,11320505,11971
Texas,Wood County,22779,21523,43315,21792,9.6,83.2,5.5,0.6,0.1,0.1,33979,11320505,11200
Texas,Yoakum County,2631,4286,8481,4195,65,33.2,0,0.2,0,0,4432,11320505,1801
Texas,Young County,8239,8922,18166,9244,18.1,78.8,1.5,0.5,0.4,0,13070,11320505,4831
Texas,Zapata County,3874,7190,14415,7225,94.1,5.2,0,0,0.7,0,6586,11320505,2712
Texas,Zavala County,4379,6163,12152,5989,93.6,5.4,0.5,0.1,0,0,8053,11320505,3674
Utah,Beaver County,3100,3296,6414,3118,10.9,88.7,0,0.1,0.2,0,4165,1487677,1065
Utah,Box Elder County,27023,26423,52182,25759,9.1,87.3,0.5,1,0.8,0.1,34484,1487677,7461
Utah,Cache County,57534,60247,120288,60041,10.5,83.8,0.7,0.4,2.1,0.4,78436,1487677,20902
Utah,Carbon County,9369,10088,20512,10424,13.2,83.3,0.7,0.8,0.4,0.2,14717,1487677,5348
Utah,Daggett County,619,425,702,277,3.3,94.9,0.1,0.9,0,0,539,1487677,-80
Utah,Davis County,169814,168534,334977,166443,9.2,84.5,1.2,0.3,1.8,0.6,217453,1487677,47639
Utah,Duchesne County,8524,10320,20259,9939,8.1,85.4,0.1,4,0.5,0.4,12892,1487677,4368
Utah,Emery County,4865,5306,10410,5104,6.2,91.4,0.1,0.7,0.6,0,7098,1487677,2233
Utah,Garfield County,2732,2633,5020,2387,5.6,89.5,0,2.7,0.2,0.5,3699,1487677,967
Utah,Grand County,5185,4823,9544,4721,10,88.1,0.2,1.1,0.4,0,7123,1487677,1938
Utah,Iron County,24890,24108,48504,24396,8.5,86.3,0.5,2.5,0.6,0,33454,1487677,8564
Utah,Juab County,5865,5491,10694,5203,4.6,92.4,0.2,0.9,0.1,0.2,6788,1487677,923
Utah,Kane County,4180,3656,7246,3590,4.5,91.7,0.1,1.3,0.4,0.2,5526,1487677,1346
Utah,Millard County,6160,6462,12651,6189,13,83.3,0.3,1,0.8,0.1,7892,1487677,1732
Utah,Morgan County,6512,5617,11014,5397,2.6,95.3,0.4,0,0.6,0.1,7021,1487677,509
Utah,Piute County,871,966,1860,894,3.6,95.8,0.2,0.1,0,0,1427,1487677,556
Utah,Rich County,1363,1114,2307,1193,8.9,88.9,0.1,0,0,0,1540,1487677,177
Utah,Salt Lake County,540966,555589,1106700,551111,17.9,72.1,1.7,0.6,3.9,1.5,718732,1487677,177766
Utah,San Juan County,6877,7654,15193,7539,5.3,44,0.2,47.8,0.5,0.5,10208,1487677,3331
Utah,Sanpete County,12625,15311,28892,13581,9.5,86.1,0.9,1,0.4,0.5,20289,1487677,7664
Utah,Sevier County,10362,10756,20961,10205,5,92.1,0.4,1.5,0.2,0.2,14371,1487677,4009
Utah,Summit County,26086,20499,39731,19232,11.4,84.8,0.7,0.2,1.6,0,27127,1487677,1041
Utah,Tooele County,31506,31942,63357,31415,12,83.4,0.5,0.8,0.8,0.5,40381,1487677,8875
Utah,Uintah County,15303,18454,36343,17889,8.2,81.9,0.5,7.4,0.5,0.1,23623,1487677,8320
Utah,Utah County,284286,290874,576496,285622,11.4,83,0.5,0.4,1.5,0.8,352481,1487677,68195
Utah,Wasatch County,17579,14903,29306,14403,13.5,83.6,0.1,0.1,1.2,0,18354,1487677,775
Utah,Washington County,90457,77178,155577,78399,10.1,84.9,0.6,1,0.7,0.8,107479,1487677,17022
Utah,Wayne County,1621,1403,2700,1297,5.4,91.8,0.1,0.2,0.9,1.1,1898,1487677,277
Utah,Weber County,111403,122542,244101,121559,17.9,76.7,1,0.6,1.1,0.2,163145,1487677,51742
Vermont,Jamaica,581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Jay,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Jericho,3662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Johnson,1589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Kirby,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Landgrove,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Leicester,542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Lemington,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Lincoln,959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Londonderry,1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Barnet,1095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Lowell,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Ludlow,1237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Lunenburg,633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Lyndon,2440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Maidstone,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Manchester,2785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Marlboro,646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Marshfield,964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Mendon,780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Middlebury,4331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Barre,3807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Middlesex,1243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Middletown Springs,549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Milton,6168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Monkton,1403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Montgomery,756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Montpelier,5185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Moretown,1188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Morgan,401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Morristown,3197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Mount Holly,848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Barre Town,4766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Mount Tabor,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Newark,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Newbury,1228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Newfane,1141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,New Haven,1172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Newport,1842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Newport Town,776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Northfield,2465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,North Hero,705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Norton,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Barton,1296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Norwich,2570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Orange,612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Orwell,752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Panton,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Pawlet,887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Peacham,519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Peru,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Pittsfield,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Pittsford,1737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Plainfield,814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Belvidere,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Plymouth,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Pomfret,679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Poultney,1664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Pownal,1778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Proctor,955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Putney,1515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Randolph,2586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Reading,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Readsboro,431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Richford,942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Bennington,7096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Richmond,2941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Ripton,369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Rochester,732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Rockingham,2519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Roxbury,433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Royalton,1486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Rupert,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Rutland,8000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Rutland Town,2486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Ryegate,648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Benson,583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,St. Albans,3057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,St. Albans Town,3794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,St. George,453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,St. Johnsbury,3377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Salisbury,678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Sandgate,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Searsburg,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Shaftsbury,2139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Sharon,894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Sheffield,374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Berkshire,711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Shelburne,5419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Sheldon,1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Killington,836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Shoreham,742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Shrewsbury,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,South Burlington,12670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,South Hero,1309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Springfield,4516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Stamford,539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Stannard,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Berlin,1536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Starksboro,1023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Stockbridge,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Stowe,3406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Strafford,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Stratton,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Sudbury,388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Sunderland,652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Sutton,539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Swanton,3228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Thetford,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Bethel,1147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Addison,870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Tinmouth,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Topsham,646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Townshend,769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Troy,795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Tunbridge,863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Underhill,2224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Vergennes,1481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Vernon,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Vershire,428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Victory,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Bloomfield,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Waitsfield,1248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
Vermont,Walden,586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367076,NA
